detector_id,location_name,detector_direction,created_date,modified_date,location_latitude,location_longitude,detector_type,detector_status,detector_movement,signal_id,atd_location_id
9358,GREAT HILLS TRL / JOLLYVILLE RD,Westbound,2025-04-01T00:00:00Z,2025-04-01T20:38:00Z,30.39419,-97.749703,Video,Ok,"LEFT TURN, RIGHT TURN, THRU ONLY",632,LOC16-003110
9126,PARMER LN / MOPAC EXPY SVRD,Northbound,2024-10-10T00:00:00Z,2025-07-15T22:39:00Z,30.419977,-97.703583,Radar - Smartmicro,Broken,"LEFT TURN, THRU / RIGHT TURN",517,LOC16-002530
9736,MOPAC EXPY / 45TH ST,Westbound,2025-06-25T00:00:00Z,2025-06-25T15:09:00Z,30.321236,-97.754822,Loop,Removed,LEFT TURN,580,LOC16-002845
9869,MENCHACA RD / BARTON SKWY (Lightsey Rd),Northbound,2025-09-11T00:00:00Z,2025-09-18T13:46:00Z,30.242613,-97.781662,Currux,Ok,STOP BAR,186,LOC16-000920
9769,TUSCANY WAY / 290 HWY SVRD,Eastbound,2025-06-25T00:00:00Z,2025-06-25T16:07:00Z,30.328466,-97.659401,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",801,LOC16-003940
9103,MARTIN LUTHER KING JR BLVD / RIO GRANDE ST,Northbound,2024-09-24T00:00:00Z,2024-09-24T20:29:00Z,30.282545,-97.744835,Currux,Ok,"BICYCLE, LEFT TURN, THRU / RIGHT TURN",20,LOC16-000095
8396,ANDERSON LN SVRD / NORTHCREST BLVD,Westbound,2023-09-19T00:00:00Z,2023-12-17T16:52:00Z,30.3437,-97.705383,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",716,LOC16-003530
9504,MOPAC EXPY SVRD / NORTHLAND DR (West),Southbound,2025-05-23T00:00:00Z,2025-06-13T16:41:00Z,30.336784,-97.755959,Radar - Smartmicro,Ok,STOP BAR,441,LOC16-002165
7642,AVERY RANCH BLVD / MORGAN CREEK DR,Northbound,2022-08-26T00:00:00Z,2023-12-29T17:24:00Z,30.498346,-97.767067,Radar - Smartmicro,Ok,"RIGHT TURN, THRU / LEFT TURN",812,LOC16-003995
7921,FM 620 RD / FOUNDATION RD,Westbound,2023-09-07T00:00:00Z,2024-06-13T15:22:00Z,30.449501,-97.830157,Radar - Smartmicro,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",1096,LOC21-017365
9264,PARKFIELD DR / KRAMER LN,Northbound,2025-02-28T00:00:00Z,2025-09-18T20:45:00Z,30.382713,-97.697899,Currux,Ok,STOP BAR,495,LOC16-002430
8036,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",Eastbound,2023-09-11T00:00:00Z,2023-09-11T14:36:00Z,30.363686,-97.698158,Video,Removed,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",4020,LOC16-005090
9607,BEN WHITE BLVD SVRD / BANISTER LN,Northbound,2025-06-24T00:00:00Z,2025-06-24T19:27:00Z,30.228113,-97.779121,Loop,Removed,LEFT TURN,545,LOC16-002670
9167,BURNET RD / SOLARIS ST,Westbound,2024-11-06T00:00:00Z,2024-11-21T19:32:00Z,30.400177,-97.718692,Radar - Smartmicro,Ok - Minor Issue,"LEFT TURN, RIGHT TURN",1092,LOC21-017350
8711,US 183 HWY / BURLESON RD,Southbound,2024-05-14T00:00:00Z,2025-08-12T15:36:00Z,30.18288,-97.68763,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",497,LOC16-002435
9353,MENCHACA RD / OLD MANCHACA RD,Eastbound,2025-03-27T00:00:00Z,2025-03-31T19:00:00Z,30.164137,-97.830002,Radar - Smartmicro,Ok,STOP BAR,558,LOC16-002735
8897,4TH ST / 35 SVRD (SB),Southbound,2024-06-18T00:00:00Z,2025-03-24T22:29:00Z,30.264033,-97.735723,Video,Ok,THRU ONLY,1150,LOC18-012505
8363,MOPAC EXPY SVRD / BEE CAVE RD,Eastbound,2023-09-18T00:00:00Z,2023-10-18T19:19:00Z,30.265333,-97.782313,Gridsmart,Removed,"LEFT TURN, THRU ONLY",1020,LOC16-005245
8571,DECKER LN / LOYOLA LN,Eastbound,2024-03-12T00:00:00Z,2025-10-13T21:04:00Z,30.291227,-97.627983,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",783,LOC16-003850
9391,MENCHACA RD / FORT VIEW RD,Eastbound,2025-04-16T00:00:00Z,2025-04-24T15:58:00Z,30.231009,-97.787621,Currux,Ok,STOP BAR,188,LOC16-000930
8059,NORTHLAND DR / MARILYN DR,Westbound,2023-09-11T00:00:00Z,2025-07-21T16:05:00Z,30.334564,-97.751534,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",443,LOC16-002175
9802,LAMAR BLVD / DENSON DR,Southbound,2025-08-07T00:00:00Z,2025-08-07T22:32:00Z,30.330378,-97.723541,Currux,Ok,STOP BAR,6,LOC16-000025
8177,PARMER LN / AMBERGLEN BLVD,Southbound,2023-09-12T00:00:00Z,2024-12-12T18:44:00Z,30.471434,-97.762642,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN, THRU ONLY",673,LOC16-003325
7932,38TH ST / MEDICAL PKWY,Southbound,2023-09-07T00:00:00Z,2025-10-10T13:03:00Z,30.305719,-97.744148,Gridsmart,Ok,"BICYCLE, RIGHT TURN, THRU / LEFT TURN",114,LOC16-000565
8064,FAR WEST BLVD / WOOD HOLLOW DR,Eastbound,2023-09-11T00:00:00Z,2023-12-08T21:13:00Z,30.353413,-97.753136,Gridsmart,Removed,"LEFT TURN, RIGHT TURN, THRU ONLY",446,LOC16-002190
9303,LAMAR BLVD / BRENTWOOD ST,Southbound,2025-03-24T00:00:00Z,2025-05-07T15:40:00Z,30.334,-97.721245,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",7,LOC16-000030
9323,WELLS BRANCH PKWY / SURRENDER AVE,Southbound,2025-03-26T00:00:00Z,2025-03-31T19:01:00Z,30.435963,-97.682915,Currux,Ok,STOP BAR,522,LOC16-002555
9559,AIRPORT BLVD / BOLM RD,Eastbound,2025-06-24T00:00:00Z,2025-10-30T12:37:00Z,30.260094,-97.693863,Loop,Removed,THRU / RIGHT TURN,159,LOC16-000790
7886,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",Eastbound,2023-09-06T00:00:00Z,2025-04-16T14:48:00Z,30.363686,-97.698158,Video,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",1029,LOC16-005090
9645,RIVERSIDE DR / FRONTIER VALLEY DR,Northbound,2025-06-25T00:00:00Z,2025-07-15T22:32:00Z,30.222618,-97.69781,Radar - Smartmicro,Ok,STOP BAR,1145,LOC16-005925
9774,US 290 HWY SVRD / PARMER LN,Southbound,2025-06-25T00:00:00Z,2025-06-25T16:41:00Z,30.34398,-97.58007,Loop,Removed,THRU / RIGHT TURN,990,LOC16-004840
8321,SPICEWOOD SPRINGS RD / MESA DR,Southbound,2023-09-18T00:00:00Z,2024-12-30T15:30:00Z,30.371532,-97.757225,Video,Removed,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",940,LOC16-004590
9012,AIRPORT BLVD / LEVANDER LOOP,Westbound,2024-08-09T00:00:00Z,2025-08-11T14:44:00Z,30.253723,-97.692543,Video,Broken,"LEFT TURN, THRU / RIGHT TURN",174,LOC16-000865
6205,PLEASANT VALLEY RD / SOUTH LAKESHORE BLVD,Eastbound,2017-11-11T00:00:00Z,2025-04-03T19:08:00Z,30.242514,-97.717148,Video,Ok,THRU / LEFT TURN,393,LOC16-001925
8870,CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (WEST),Southbound,2024-06-11T00:00:00Z,2024-12-12T20:07:00Z,30.382658,-97.771362,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN",847,LOC16-004170
6000,51ST ST / DUVAL ST (Bruning Ave),Westbound,2017-09-11T00:00:00Z,2024-07-02T14:28:00Z,30.314209,-97.719925,Video,Ok,"THRU / RIGHT TURN, LEFT TURN",936,LOC16-004580
6002,51ST ST / DUVAL ST (Bruning Ave),Southbound,2017-09-11T00:00:00Z,2024-07-02T14:29:00Z,30.314209,-97.719925,Video,Ok,"BICYCLE, LEFT TURN, THRU / RIGHT TURN",936,LOC16-004580
8391,US 183 HWY SVRD / PECAN PARK BLVD,Westbound,2023-09-19T00:00:00Z,2024-10-21T16:30:00Z,30.465315,-97.796272,Gridsmart,Removed,"LEFT TURN, RIGHT TURN, THRU ONLY",707,LOC16-003485
6172,MC NEIL DR / 183 HWY SVRD,Northbound,2017-09-11T00:00:00Z,2022-09-22T17:28:00Z,30.434488,-97.769058,Gridsmart,Removed,"RIGHT TURN, THRU / LEFT TURN, THRU ONLY",721,LOC16-003555
9373,RUNDBERG LN / COLLINFIELD DR,Westbound,2025-04-10T00:00:00Z,2025-04-10T16:08:00Z,30.365328,-97.701653,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",492,LOC16-002415
7600,51ST ST / LANCASTER CT,Westbound,2022-07-19T00:00:00Z,2025-09-16T18:06:00Z,30.307507,-97.70649,Video,Ok,THRU / LEFT TURN,560,LOC16-002745
8935,1ST ST / BARTON SPRINGS RD,Eastbound,2024-07-17T00:00:00Z,2024-12-12T19:57:00Z,30.258383,-97.750069,Radar - Smartmicro,Recabling And/Or Rodded Conduit Required,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",134,LOC16-000665
9525,MENCHACA RD / LANSING DR,Westbound,2025-06-16T00:00:00Z,2025-07-14T01:16:00Z,30.223438,-97.792389,Radar - Smartmicro,Ok,STOP BAR,190,LOC16-000940
6013,SPRINGDALE RD / 290 HWY SVRD,Westbound,2017-09-11T00:00:00Z,2024-07-02T14:57:00Z,30.328169,-97.655258,Video,Broken,"THRU / RIGHT TURN, LEFT TURN",984,LOC16-004810
9048,RESEARCH BLVD SVRD / FAIRFIELD DR,Eastbound,2024-09-08T00:00:00Z,2024-09-18T21:25:00Z,30.360487,-97.716476,Radar - Smartmicro,Ok,THRU / LEFT TURN,696,LOC16-003430
6198,FAR WEST BLVD / VILLAGE CENTER DR,Northbound,2017-10-16T00:00:00Z,2024-06-17T15:24:00Z,30.354349,-97.755081,Gridsmart,Removed,"RIGHT TURN, THRU / LEFT TURN",374,LOC16-001835
8706,WEST GATE BLVD / WESTERN TRAILS BLVD,Southbound,2024-05-13T00:00:00Z,2024-08-30T16:10:00Z,30.229055,-97.801323,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",902,LOC16-004445
7619,CONGRESS AVE / ELIZABETH ST,Westbound,2022-08-01T00:00:00Z,2024-11-18T16:47:00Z,30.248924,-97.749939,Video,Ok,THRU / LEFT TURN,228,LOC16-001120
6043,CAMERON RD / 53RD ST,Eastbound,2017-09-11T00:00:00Z,2025-10-24T14:18:00Z,30.310621,-97.708099,Video,Broken,"LEFT TURN, THRU / RIGHT TURN",1014,LOC16-004960
9638,OAK KNOLL DR / RESEARCH BLVD SVRD,Northbound,2025-06-25T00:00:00Z,2025-06-25T12:53:00Z,30.42947,-97.759049,Loop,Removed,THRU / RIGHT TURN,607,LOC16-002980
8433,MARTIN LUTHER KING JR BLVD / ALEXANDER AVE,Eastbound,2023-09-26T00:00:00Z,2025-09-26T17:34:00Z,30.281706,-97.709457,Video,Ok,THRU / RIGHT TURN,921,LOC16-004520
8983,CONGRESS AVE / RIVERSIDE DR,Southbound,2024-07-31T00:00:00Z,2024-10-24T15:44:00Z,30.257143,-97.746872,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",138,LOC16-000685
8253,SPICEWOOD SPRINGS RD / FOUR IRON DR,Westbound,2023-09-14T00:00:00Z,2024-01-22T17:32:00Z,30.431625,-97.778297,Radar - Smartmicro,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",837,LOC16-004120
6231,BARTON SPRINGS RD / STRATFORD DR,Southbound,2018-01-04T00:00:00Z,2024-10-13T15:06:00Z,30.267171,-97.770881,Video,Ok,THRU / LEFT TURN,115,LOC16-000570
8648,LAMAR BLVD / MASTERSON PASS,Southbound,2024-04-24T00:00:00Z,2024-10-08T20:03:00Z,30.371176,-97.692459,Radar - Smartmicro,Ok,THRU / LEFT TURN,457,LOC16-002240
7640,FM 620 RD / LAKE CREEK PKWY,Eastbound,2022-08-23T00:00:00Z,2023-12-17T18:01:00Z,30.462158,-97.816017,Video,Ok,THRU / LEFT TURN,908,LOC16-004475
5984,AVERY RANCH BLVD / STAKED PLAINS DR,Southbound,2017-09-11T00:00:00Z,2025-09-06T15:47:00Z,30.494162,-97.791496,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",895,LOC16-004410
8083,RIO GRANDE ST / 29TH ST,Southbound,2023-09-11T00:00:00Z,2024-06-03T21:37:00Z,30.295921,-97.743919,Video,Ok,"LEFT TURN, RIGHT TURN",45,LOC16-000220
8521,EXPOSITION BLVD / WESTOVER RD,Eastbound,2024-01-25T00:00:00Z,2024-06-11T16:35:00Z,30.303034,-97.764305,Currux,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",753,LOC16-003710
6173,US 183 HWY SVRD / POND SPRINGS RD,Northbound,2017-09-11T00:00:00Z,2022-09-22T17:29:00Z,30.435135,-97.770386,Gridsmart,Removed,"RIGHT TURN, THRU / LEFT TURN, THRU ONLY",723,LOC16-003565
9246,SLAUGHTER LN / THAXTON RD,Eastbound,2025-01-17T00:00:00Z,2025-04-08T22:21:00Z,30.14523,-97.730086,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN",1127,LOC22-021755
7731,FAR WEST BLVD / VILLAGE CENTER DR,Westbound,2022-12-08T00:00:00Z,2024-06-17T15:25:00Z,30.354349,-97.755081,Video,Ok,THRU / LEFT TURN,374,LOC16-001835
8694,BRAKER LN / KRAMER LN,Southbound,2024-05-13T00:00:00Z,2025-10-16T11:22:00Z,30.390858,-97.714012,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",459,LOC16-002250
8551,HARRIS BRANCH PKWY / PARMER LN,Westbound,2024-02-27T00:00:00Z,2024-06-17T14:32:00Z,30.368521,-97.613174,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",863,LOC16-004250
8273,9600 BLK N CAPITAL OF TEXAS HWY SB (SAM'S CLUB DRIVEWAY),Westbound,2023-09-14T00:00:00Z,2025-06-25T19:20:00Z,30.390549,-97.741577,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",856,LOC16-004215
7949,OLTORF ST / 1ST ST,Southbound,2023-09-07T00:00:00Z,2025-10-24T18:37:00Z,30.242111,-97.759621,Gridsmart,Removed,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",145,LOC16-000720
9007,12TH ST / WEST LYNN ST,Northbound,2024-08-09T00:00:00Z,2024-08-26T20:23:00Z,30.280226,-97.759117,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",209,LOC16-001030
8242,FM 2222 RD / RIVER PLACE BLVD,Southbound,2023-09-14T00:00:00Z,2023-09-14T17:19:00Z,30.394526,-97.845512,Gridsmart,Removed,"BICYCLE, LEFT TURN, THRU / RIGHT TURN, THRU ONLY",827,LOC16-004070
9101,4TH ST / 35 SVRD (SB),Eastbound,2024-09-18T00:00:00Z,2025-03-24T22:29:00Z,30.264033,-97.735723,Video,Ok,BICYCLE,1150,LOC18-012505
9177,CONGRESS AVE / NELLIE ST,Northbound,2024-11-18T00:00:00Z,2024-11-18T17:36:00Z,30.252274,-97.74865,Video,Ok,THRU / LEFT TURN,139,LOC16-000690
6226,BRAKER LN / 35 SVRD,Eastbound,2017-12-19T00:00:00Z,2024-11-07T13:50:00Z,30.376949,-97.675583,Video,Broken,THRU / LEFT TURN,467,LOC16-002290
9904,LOYOLA LN / CRYSTALBROOK DR,Southbound,2025-11-05T00:00:00Z,2025-11-05T14:30:00Z,30.302908,-97.653885,Currux,Ok,"LEFT TURN, RIGHT TURN",817,LOC16-004020
8057,NORTHLAND DR / MARILYN DR,Southbound,2023-09-11T00:00:00Z,2025-07-17T17:04:00Z,30.334564,-97.751534,Radar - Smartmicro,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",443,LOC16-002175
7764,BURNET RD / ROMERIA DR,Northbound,2023-01-19T00:00:00Z,2025-10-30T16:54:00Z,30.336927,-97.739464,Radar - Iteris,Ok,THRU / RIGHT TURN,83,LOC16-000410
8653,DEAN KEETON ST / SAN JACINTO BLVD,Westbound,2024-04-25T00:00:00Z,2025-04-04T20:49:00Z,30.289316,-97.734612,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",54,LOC16-000265
6244,15TH ST / RED RIVER ST,Northbound,2018-01-04T00:00:00Z,2024-06-26T21:27:00Z,30.275618,-97.734848,Video,Ok - Minor Issue,"LEFT TURN, RIGHT TURN, THRU / RIGHT TURN",225,LOC16-001105
9514,BULL CREEK RD / HANCOCK DR,Eastbound,2025-06-12T00:00:00Z,2025-06-20T12:59:00Z,30.327637,-97.749146,Currux,Ok,THRU / LEFT TURN,577,LOC16-002830
8021,WILLIAM CANNON DR / CIRCLE S RD,Southbound,2023-09-11T00:00:00Z,2025-10-27T18:28:00Z,30.192722,-97.777596,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",377,LOC16-001850
9661,DUVAL RD / RESEARCH BLVD SVRD,Westbound,2025-06-25T00:00:00Z,2025-06-25T13:11:00Z,30.419102,-97.746445,Loop,Ok,THRU / RIGHT TURN,609,LOC16-002990
9853,LAMAR BLVD / NORTH BEND DR,Eastbound,2025-09-02T00:00:00Z,2025-10-27T18:36:00Z,30.384495,-97.684998,Currux,Ok,STOP BAR,485,LOC16-002380
8693,BRAKER LN / KRAMER LN,Eastbound,2024-05-13T00:00:00Z,2025-10-16T11:21:00Z,30.390858,-97.714012,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",459,LOC16-002250
9478,OLTORF ST / 35 SVRD,Southbound,2025-05-22T00:00:00Z,2025-05-22T22:30:00Z,30.233595,-97.740425,Radar - Wavetronix,Ok,STOP BAR,386,LOC16-001895
5989,FM 620 RD / 183 HWY SVRD,Westbound,2017-09-11T00:00:00Z,2024-07-01T17:34:00Z,30.468823,-97.797691,Video,Broken,"THRU / RIGHT TURN, LEFT TURN",897,LOC16-004420
9230,JOLLYVILLE RD / BALCONES WOODS DR,Southbound,2024-12-17T00:00:00Z,2025-01-23T16:48:00Z,30.407795,-97.747864,Currux,Ok,STOP BAR,611,LOC16-003000
9412,BRODIE LN / WILLIAM CANNON DR,Southbound,2025-05-08T00:00:00Z,2025-10-27T19:06:00Z,30.213778,-97.830383,Radar - Smartmicro,Ok,STOP BAR,419,LOC16-002055
8537,DESSAU RD / MEADOWMEAR DR,Westbound,2024-02-06T00:00:00Z,2025-08-22T04:54:00Z,30.358837,-97.670848,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN",1112,LOC16-005370
6012,US 290 HWY SVRD / E US 290 ARTERIAL A RAMP,Northbound,2017-09-11T00:00:00Z,2024-10-09T19:52:00Z,30.329144,-97.641388,Video,Removed,THRU / RIGHT TURN,981,LOC16-004795
9034,WILLIAM CANNON DR / EMERALD FOREST DR,Westbound,2024-08-09T00:00:00Z,2025-10-27T18:52:00Z,30.199259,-97.79361,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",397,LOC16-001945
7911,DECKER LN / CITY TOP BLVD,Eastbound,2023-09-07T00:00:00Z,2025-10-13T23:17:00Z,30.300922,-97.621757,Radar - Smartmicro,Ok,"LEFT TURN, RIGHT TURN",1076,LOC20-017185
9814,PARKFIELD DR / RUTLAND DR,Southbound,2025-08-07T00:00:00Z,2025-08-07T22:46:00Z,30.369251,-97.705498,Currux,Ok,STOP BAR,481,LOC16-002360
8733,CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (EAST - BLUFFSTONE DR ),Northbound,2024-05-16T00:00:00Z,2025-04-24T15:36:00Z,30.385016,-97.766731,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",850,LOC16-004185
9235,LOYOLA LN / SANDSHOF DR,Eastbound,2025-01-13T00:00:00Z,2025-03-24T13:53:00Z,30.299021,-97.645589,Radar - Smartmicro,Ok,STOP BAR,4106,LOC16-006615
7626,LAMAR BLVD / MEADOWS DR,Southbound,2022-08-10T00:00:00Z,2025-10-27T18:19:00Z,30.37413,-97.690773,Video,Ok,THRU / LEFT TURN,513,LOC16-002510
9378,ANDERSON LN / WOOTEN PARK DR,Eastbound,2025-04-15T00:00:00Z,2025-04-15T22:43:00Z,30.352511,-97.723229,Radar - Iteris,Ok,THRU / LEFT TURN,100,LOC16-000495
9268,RUNDBERG LN / NORTH CREEK DR,Westbound,2025-02-28T00:00:00Z,2025-03-10T15:29:00Z,30.360039,-97.691795,Radar - Smartmicro,Ok,THRU / RIGHT TURN,342,LOC16-001675
9527,12TH ST / RIO GRANDE ST,Northbound,2025-06-16T00:00:00Z,2025-06-25T14:59:00Z,30.275765,-97.74736,Radar - Smartmicro,Ok,STOP BAR,243,LOC16-001190
9626,FM 969 RD / ED BLUESTEIN BLVD SVRD (Martin Luther King Jr Blvd / US 183),Southbound,2025-06-24T00:00:00Z,2025-06-24T21:03:00Z,30.285421,-97.664047,Loop,Removed,LEFT TURN,635,LOC16-003120
8536,DESSAU RD / MEADOWMEAR DR,Southbound,2024-02-06T00:00:00Z,2025-08-22T04:54:00Z,30.358837,-97.670848,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",1112,LOC16-005370
8704,WEST GATE BLVD / WESTERN TRAILS BLVD,Westbound,2024-05-13T00:00:00Z,2024-08-30T16:10:00Z,30.229055,-97.801323,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",902,LOC16-004445
9071,SLAUGHTER LN / WOLFTRAP DR,Northbound,2024-09-08T00:00:00Z,2025-10-02T20:54:00Z,30.186686,-97.855034,Radar - Smartmicro,Broken,"LEFT TURN, RIGHT TURN",542,LOC16-002655
9015,FM 2222 RD / DRY CREEK DR,Westbound,2024-08-09T00:00:00Z,2024-09-11T19:57:00Z,30.342556,-97.762993,Video,Ok,THRU / RIGHT TURN,962,LOC16-004700
8257,GREAT HILLS TRL / RAIN CREEK PKWY,Eastbound,2023-09-14T00:00:00Z,2025-10-27T12:41:00Z,30.394812,-97.754684,Radar - Smartmicro,Broken,"RIGHT TURN, THRU ONLY",846,LOC16-004165
8671,ANDERSON MILL RD / BROADMEADE AVE (Turtle Rock Dr),Westbound,2024-04-30T00:00:00Z,2024-05-28T22:49:00Z,30.453196,-97.77639,Video,Ok,"RIGHT TURN, THRU / LEFT TURN",868,LOC16-004275
8262,CAPITAL OF TEXAS HWY / GREAT HILLS TRL,Southbound,2023-09-14T00:00:00Z,2023-09-14T19:03:00Z,30.38814,-97.759834,Gridsmart,Removed,"LEFT TURN, RIGHT TURN, THRU ONLY",849,LOC16-004180
7631,CESAR CHAVEZ ST / SAN ANTONIO ST,Eastbound,2022-08-17T00:00:00Z,2025-11-03T22:17:00Z,30.264656,-97.749115,Video,Ok,LEFT TURN,280,LOC16-001365
8922,MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD,Eastbound,2024-07-17T00:00:00Z,2025-07-29T13:56:00Z,30.279976,-97.73571,Radar - Smartmicro,Ok,"THRU / RIGHT TURN, THRU ONLY",26,LOC16-000125
9160,ENFIELD RD / WINSTED LN,Northbound,2024-10-30T00:00:00Z,2025-02-25T20:32:00Z,30.286291,-97.76461,Radar - Smartmicro,Recabling And/Or Rodded Conduit Required,STOP BAR,211,LOC16-001035
8773,ESCARPMENT BLVD / WILLIAM CANNON DR,Eastbound,2024-05-16T00:00:00Z,2025-10-27T19:15:00Z,30.229994,-97.864548,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",421,LOC16-002065
6034,SH 130 SVRD / 290 HWY SVRD,Northbound,2017-09-11T00:00:00Z,2024-06-28T19:53:00Z,30.340342,-97.590309,Video,Removed,"THRU / RIGHT TURN, LEFT TURN",1001,LOC16-004895
6107,RED RIVER ST / 32ND ST,Eastbound,2017-09-11T00:00:00Z,2025-02-25T20:58:00Z,30.291052,-97.72715,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",67,LOC16-000330
9423,US 290 HWY SVRD / SPRINGDALE RD,Southbound,2025-05-08T00:00:00Z,2025-07-31T14:55:00Z,30.329023,-97.654752,Radar - Smartmicro,Broken,STOP BAR,800,LOC16-003935
9326,GUADALUPE ST / 41ST ST,Westbound,2025-03-26T00:00:00Z,2025-04-14T15:35:00Z,30.306391,-97.735794,Currux,Ok,STOP BAR,49,LOC16-000240
9565,AIRPORT BLVD / KOENIG LN SVRD,Northbound,2025-06-24T00:00:00Z,2025-06-24T17:28:00Z,30.31991,-97.712547,Radar - Wavetronix,Broken,LEFT TURN,172,LOC16-000855
8907,KOENIG LN / GUADALUPE ST,Eastbound,2024-06-21T00:00:00Z,2025-08-05T12:51:00Z,30.323502,-97.723831,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",10,LOC16-000045
7910,DECKER LN / CITY TOP BLVD,Southbound,2023-09-07T00:00:00Z,2025-10-13T23:17:00Z,30.300922,-97.621757,Radar - Smartmicro,Ok,"RIGHT TURN, THRU ONLY",1076,LOC20-017185
7621,ANDERSON LN / BURNET RD,Eastbound,2022-08-02T00:00:00Z,2025-11-05T18:50:00Z,30.356154,-97.730896,Video,Broken,THRU / LEFT TURN,78,LOC16-000385
7526,7TH ST / CHICON ST,Eastbound,2022-06-13T00:00:00Z,2025-08-04T13:32:00Z,30.262577,-97.722115,Radar - Smartmicro,Ok,THRU / LEFT TURN,352,LOC16-001725
8370,BRUSH COUNTRY RD / CONVICT HILL RD (Brush Country & Convict Hill & Latta),Eastbound,2023-09-18T00:00:00Z,2025-07-15T22:37:00Z,30.216913,-97.845909,Radar - Smartmicro,Ok,"THRU / LEFT TURN, THRU ONLY",554,LOC16-002715
8331,DUVAL RD / AMHERST DR,Southbound,2023-09-18T00:00:00Z,2025-08-04T13:28:00Z,30.411676,-97.722054,Radar - Smartmicro,Broken,"BICYCLE, LEFT TURN, THRU / RIGHT TURN",961,LOC16-004695
8222,IH 35 SVRD / HOLLY ST,Southbound,2023-09-14T00:00:00Z,2025-03-10T17:32:00Z,30.257126,-97.736519,Gridsmart,Ok,"THRU / LEFT TURN, THRU / RIGHT TURN",767,LOC16-003780
8875,BRAKER LN / METRIC BLVD,Northbound,2024-06-11T00:00:00Z,2025-02-26T14:43:00Z,30.392342,-97.708283,Radar - Smartmicro,Ok,"BICYCLE, LEFT TURN, THRU / RIGHT TURN, THRU ONLY",456,LOC16-002235
7594,FAR WEST BLVD / HART LN,Westbound,2022-07-14T00:00:00Z,2023-12-08T21:04:00Z,30.35511,-97.756638,Loop,Ok,THRU ONLY,445,LOC16-002185
9749,US 290 HWY SVRD / OLD FREDERICKSBURG RD,Northbound,2025-06-25T00:00:00Z,2025-06-25T15:36:00Z,30.235657,-97.852142,Loop,Removed,LEFT TURN,955,LOC16-004665
5995,CAMERON RD / FERGUSON LN,Westbound,2017-09-11T00:00:00Z,2025-02-13T22:51:00Z,30.345804,-97.67749,Video,Ok,"LEFT TURN, THRU / RIGHT TURN",926,LOC16-004545
8596,FM 2222 RD / JESTER BLVD,Eastbound,2024-03-28T00:00:00Z,2025-09-13T17:34:00Z,30.369497,-97.801994,Radar - Smartmicro,Ok,"LEFT TURN, THRU / RIGHT TURN",689,LOC16-003395
